city_name,datetime,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,global_tilted_irradiance,terrestrial_radiation,shortwave_radiation_instant,direct_radiation_instant,diffuse_radiation_instant,direct_normal_irradiance_instant,global_tilted_irradiance_instant,terrestrial_radiation_instant
Quezon City,2022-09-27 15:00:00,26.9,88.0,24.7,31.6,7.1,7.1,0.0,0.0,63.0,1004.6,1000.7,66.0,19.0,32.0,100.0,0.35,0.42,12.4,16.1,234.0,231.0,31.3,30.6,27.9,27.5,28.5,0.503,0.505,0.509,0.447,549.0,355.0,194.0,490.9,549.0,984.7,483.3,312.5,170.8,490.9,483.3,866.8
Quezon City,2022-09-27 16:00:00,26.9,85.0,24.3,32.5,0.1,0.1,0.0,0.0,51.0,1005.3,1001.4,100.0,100.0,30.0,100.0,0.16,0.52,4.5,4.9,241.0,234.0,25.2,29.6,28.0,27.5,28.5,0.502,0.505,0.508,0.447,212.0,45.0,167.0,84.1,212.0,728.8,169.4,36.0,133.5,84.1,169.4,582.4
Quezon City,2022-09-27 17:00:00,25.9,90.0,24.0,31.6,1.9,1.9,0.0,0.0,61.0,1005.5,1001.6,100.0,100.0,54.0,100.0,0.05,0.35,2.9,3.8,210.0,197.0,12.6,28.5,28.0,27.5,28.5,0.515,0.507,0.508,0.447,59.0,0.0,59.0,0.0,59.0,422.5,36.0,0.0,36.0,0.0,36.0,257.7
Quezon City,2022-09-27 18:00:00,25.1,93.0,23.9,30.7,1.9,1.9,0.0,0.0,61.0,1006.5,1002.6,100.0,77.0,37.0,100.0,0.02,0.22,3.3,4.8,229.0,243.0,13.7,27.5,28.0,27.5,28.5,0.513,0.514,0.508,0.447,8.0,0.0,8.0,0.0,8.0,119.3,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2022-09-27 19:00:00,25.2,93.0,24.0,31.2,0.5,0.5,0.0,0.0,53.0,1007.2,1003.3,94.0,25.0,69.0,100.0,0.0,0.22,1.1,1.0,18.0,45.0,6.5,26.8,28.0,27.5,28.5,0.514,0.514,0.508,0.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2022-09-27 20:00:00,25.3,95.0,24.4,31.3,0.1,0.1,0.0,0.0,51.0,1007.4,1003.5,51.0,22.0,2.0,100.0,0.0,0.17,2.9,3.6,97.0,90.0,3.6,27.9,27.9,27.5,28.5,0.498,0.48,0.507,0.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2022-09-27 21:00:00,25.2,98.0,24.8,31.4,0.0,0.0,0.0,0.0,2.0,1008.0,1004.1,68.0,19.0,36.0,99.0,0.0,0.08,3.0,3.6,104.0,127.0,7.2,27.1,27.8,27.5,28.5,0.496,0.48,0.507,0.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2022-09-27 22:00:00,25.1,97.0,24.6,31.0,0.0,0.0,0.0,0.0,2.0,1008.1,1004.2,74.0,30.0,28.0,100.0,0.0,0.08,3.6,7.8,264.0,257.0,7.2,26.6,27.8,27.5,28.5,0.494,0.481,0.507,0.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2022-09-27 23:00:00,25.2,95.0,24.3,31.4,0.0,0.0,0.0,0.0,2.0,1008.3,1004.4,58.0,10.0,31.0,100.0,0.0,0.16,0.8,1.3,63.0,236.0,6.8,26.3,27.7,27.5,28.5,0.493,0.481,0.507,0.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2022-09-28 00:00:00,24.7,98.0,24.4,30.6,0.0,0.0,0.0,0.0,2.0,1008.0,1004.1,64.0,28.0,15.0,100.0,0.0,0.06,3.7,6.6,29.0,9.0,6.8,26.0,27.6,27.5,28.5,0.492,0.481,0.507,0.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2022-09-28 01:00:00,24.6,98.0,24.2,30.2,0.0,0.0,0.0,0.0,1.0,1007.0,1003.1,34.0,3.0,2.0,100.0,0.0,0.07,4.3,7.4,42.0,23.0,10.1,25.8,27.5,27.5,28.5,0.491,0.481,0.507,0.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2022-09-28 02:00:00,24.3,98.0,23.9,29.5,0.0,0.0,0.0,0.0,1.0,1006.6,1002.7,36.0,1.0,9.0,100.0,0.0,0.07,5.9,9.0,43.0,29.0,9.7,25.6,27.4,27.5,28.5,0.489,0.481,0.506,0.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2022-09-28 03:00:00,24.3,95.0,23.5,29.1,0.0,0.0,0.0,0.0,1.0,1006.2,1002.3,34.0,1.0,6.0,100.0,0.0,0.14,6.6,13.1,29.0,21.0,14.0,25.3,27.3,27.5,28.5,0.488,0.481,0.506,0.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2022-09-28 04:00:00,24.0,96.0,23.3,29.1,0.0,0.0,0.0,0.0,1.0,1006.1,1002.2,35.0,1.0,7.0,100.0,0.0,0.13,4.2,10.0,20.0,13.0,10.8,25.2,27.2,27.5,28.5,0.487,0.481,0.506,0.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2022-09-28 05:00:00,24.0,95.0,23.1,29.0,0.0,0.0,0.0,0.0,1.0,1006.3,1002.4,37.0,6.0,3.0,100.0,0.0,0.15,4.1,6.2,15.0,353.0,6.8,25.0,27.1,27.5,28.5,0.486,0.481,0.506,0.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2022-09-28 06:00:00,23.9,96.0,23.3,29.1,0.0,0.0,0.0,0.0,1.0,1006.9,1003.0,46.0,14.0,6.0,100.0,0.01,0.11,-1.0,4.7,50.0,356.0,4.7,24.9,26.9,27.5,28.5,0.486,0.481,0.506,0.448,1.0,0.0,1.0,0.0,1.0,22.5,2.9,0.0,2.9,0.0,0.8,64.8
Quezon City,2022-09-28 07:00:00,25.2,93.0,24.0,31.0,0.0,0.0,0.0,0.0,1.0,1007.6,1003.7,45.0,12.0,7.0,100.0,0.04,0.22,1.9,1.5,68.0,45.0,6.5,25.3,26.8,27.5,28.5,0.485,0.48,0.506,0.449,54.0,3.0,51.0,16.2,54.0,235.0,92.5,5.1,87.3,17.4,86.3,402.5
Quezon City,2022-09-28 08:00:00,27.1,83.0,24.0,32.8,0.0,0.0,0.0,0.0,1.0,1008.3,1004.4,31.0,0.0,2.0,100.0,0.13,0.6,2.9,3.6,90.0,96.0,7.6,26.7,26.7,27.5,28.5,0.489,0.483,0.505,0.449,181.0,25.0,156.0,60.8,181.0,560.5,229.9,31.8,198.2,60.8,229.9,712.0
Quezon City,2022-09-28 09:00:00,28.5,78.0,24.3,34.4,0.0,0.0,0.0,0.0,1.0,1008.6,1004.7,34.0,3.0,4.0,96.0,0.38,0.85,2.5,3.3,180.0,174.0,14.0,28.0,26.8,27.5,28.5,0.487,0.483,0.505,0.449,536.0,393.0,143.0,632.1,536.0,847.0,615.2,451.1,164.1,632.1,615.2,972.2
Quezon City,2022-09-28 10:00:00,,75.0,24.5,36.3,0.1,0.1,0.0,0.0,51.0,1008.6,1004.7,37.0,7.0,1.0,100.0,0.49,1.02,2.2,2.5,180.0,180.0,15.1,29.3,26.9,27.5,28.5,0.484,0.482,0.505,0.449,676.0,492.0,184.0,623.5,676.0,1074.9,732.8,533.4,199.5,623.5,732.8,1165.3
Quezon City,2022-09-28 11:00:00,29.5,76.0,24.8,36.3,0.1,0.1,0.0,0.0,51.0,1007.9,1004.0,50.0,20.0,3.0,100.0,0.52,1.0,5.8,7.0,240.0,235.0,19.4,30.1,27.1,27.5,28.5,0.481,0.481,0.505,0.449,711.0,341.0,370.0,378.1,711.0,1228.8,739.6,354.7,384.9,378.1,739.6,1278.2
Quezon City,2022-09-28 12:00:00,29.4,77.0,24.9,36.0,0.1,0.1,0.0,0.0,51.0,1007.4,1003.5,47.0,11.0,12.0,100.0,0.48,0.94,4.8,5.4,283.0,278.0,19.4,30.6,27.3,27.5,28.5,0.478,0.48,0.504,0.449,650.0,230.0,420.0,241.4,650.0,1298.1,652.5,230.9,421.6,241.4,652.5,1303.1
Quezon City,2022-09-28 13:00:00,29.4,77.0,25.0,35.8,0.6,0.6,0.0,0.0,53.0,1006.5,1002.6,45.0,12.0,7.0,100.0,0.53,0.92,9.8,12.2,246.0,246.0,23.0,31.1,27.5,27.5,28.5,0.479,0.48,0.504,0.449,741.0,399.0,342.0,425.4,741.0,1278.0,718.0,386.6,331.4,425.4,718.0,1238.3
Quezon City,2022-09-28 14:00:00,27.5,84.0,24.5,33.0,7.2,7.2,0.0,0.0,63.0,1006.6,1002.7,70.0,35.0,15.0,100.0,0.41,0.6,8.4,11.4,211.0,215.0,28.1,30.5,27.7,27.5,28.5,0.507,0.494,0.504,0.449,600.0,323.0,277.0,376.1,600.0,1170.0,558.1,300.4,257.7,376.1,558.1,1088.3
Quezon City,2022-09-28 15:00:00,27.6,83.0,24.5,33.4,0.2,0.2,0.0,0.0,51.0,1006.4,1002.5,60.0,28.0,8.0,100.0,0.2,0.62,4.4,5.4,215.0,217.0,20.5,29.8,27.8,27.5,28.5,0.504,0.495,0.504,0.449,267.0,23.0,244.0,31.9,267.0,981.4,234.9,20.2,214.6,31.9,234.9,863.2
Quezon City,2022-09-28 16:00:00,27.1,86.0,24.5,32.9,0.5,0.5,0.0,0.0,53.0,1006.8,1002.9,100.0,100.0,12.0,100.0,0.11,0.5,4.2,5.7,160.0,162.0,14.0,29.1,27.9,27.5,28.5,0.505,0.495,0.504,0.449,137.0,10.0,127.0,18.8,137.0,725.0,109.3,8.0,101.3,18.8,109.3,578.5
Quezon City,2022-09-28 17:00:00,26.0,88.0,24.0,31.6,5.0,5.0,0.0,0.0,63.0,1007.3,1003.4,77.0,48.0,6.0,100.0,0.07,0.39,3.3,4.8,193.0,193.0,13.3,28.2,27.9,27.5,28.5,0.503,0.509,0.504,0.449,91.0,1.0,90.0,3.3,91.0,418.4,55.1,0.6,54.5,3.3,55.1,253.5
Quezon City,2022-09-28 18:00:00,25.6,93.0,24.3,31.5,0.1,0.1,0.0,0.0,51.0,1008.0,1004.1,31.0,0.0,1.0,100.0,0.02,0.25,3.1,7.0,144.0,159.0,8.3,27.4,27.9,27.5,28.5,0.502,0.509,0.504,0.45,15.0,0.0,15.0,0.0,15.0,117.2,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2022-09-28 19:00:00,25.3,94.0,24.4,31.1,0.0,0.0,0.0,0.0,1.0,1008.5,1004.6,39.0,9.0,1.0,100.0,0.0,0.18,4.1,7.6,105.0,115.0,8.3,26.8,27.9,27.5,28.5,0.5,0.508,0.504,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2022-09-28 20:00:00,26.0,91.0,24.5,31.6,0.0,0.0,0.0,0.0,1.0,1008.7,1004.8,48.0,17.0,5.0,100.0,0.0,0.29,5.0,9.2,120.0,159.0,8.6,28.2,28.2,27.6,28.5,0.495,0.478,0.503,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2022-09-28 21:00:00,25.8,93.0,24.5,31.6,0.0,0.0,0.0,0.0,3.0,1009.7,1005.8,81.0,53.0,6.0,100.0,0.0,0.25,4.0,8.1,117.0,159.0,8.6,27.5,28.1,27.6,28.5,0.493,0.478,0.502,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2022-09-28 22:00:00,25.5,95.0,24.6,31.6,0.0,0.0,0.0,0.0,2.0,1010.0,1006.1,59.0,22.0,16.0,100.0,0.0,0.17,2.9,4.1,83.0,135.0,7.2,27.1,28.1,27.6,28.5,0.492,0.478,0.502,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2022-09-28 23:00:00,25.4,95.0,24.6,31.6,0.0,0.0,0.0,0.0,1.0,1009.8,1005.9,44.0,6.0,16.0,97.0,0.0,0.16,2.3,0.4,39.0,90.0,4.3,26.8,28.0,27.6,28.5,0.49,0.479,0.502,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2022-09-29 00:00:00,25.6,93.0,24.4,31.5,0.0,0.0,0.0,0.0,2.0,1009.2,1005.3,50.0,19.0,15.0,81.0,0.0,0.22,2.9,4.6,277.0,252.0,3.2,26.5,27.9,27.6,28.5,0.489,0.479,0.502,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2022-09-29 01:00:00,25.7,93.0,24.4,31.7,0.0,0.0,0.0,0.0,2.0,1008.9,1005.0,54.0,18.0,14.0,99.0,0.0,0.25,2.3,4.4,141.0,215.0,3.2,26.3,27.8,27.6,28.5,0.488,0.479,0.502,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2022-09-29 02:00:00,24.6,93.0,23.4,29.8,0.9,0.9,0.0,0.0,53.0,1008.9,1005.0,100.0,88.0,67.0,100.0,0.0,0.21,3.1,6.2,291.0,234.0,5.8,26.1,27.7,27.6,28.5,0.496,0.479,0.502,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2022-09-29 03:00:00,24.4,95.0,23.6,29.7,0.2,0.2,0.0,0.0,51.0,1008.1,1004.2,38.0,1.0,11.0,100.0,0.0,0.15,3.9,2.3,68.0,72.0,7.6,25.8,27.6,27.6,28.5,0.496,0.479,0.502,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2022-09-29 04:00:00,24.0,97.0,23.5,29.2,0.0,0.0,0.0,0.0,1.0,1008.4,1004.5,35.0,7.0,14.0,69.0,0.0,0.1,4.4,5.8,35.0,22.0,8.3,25.5,27.5,27.6,28.5,0.494,0.48,0.502,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2022-09-29 05:00:00,23.7,97.0,23.2,28.7,0.0,0.0,0.0,0.0,1.0,1009.0,1005.1,44.0,13.0,8.0,92.0,0.0,0.09,4.1,6.1,52.0,28.0,8.3,25.2,27.4,27.6,28.5,0.492,0.48,0.501,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2022-09-29 06:00:00,23.7,999.0,23.1,28.7,0.0,0.0,0.0,0.0,1.0,1009.5,1005.6,32.0,5.0,4.0,84.0,0.01,0.1,3.5,4.8,66.0,48.0,7.6,25.0,27.2,27.6,28.5,0.491,0.48,0.501,0.45,2.0,0.0,2.0,0.0,2.0,22.3,5.8,0.0,5.8,0.0,1.6,64.4
Quezon City,2022-09-29 07:00:00,25.4,93.0,24.1,31.0,0.0,0.0,0.0,0.0,1.0,1009.7,1005.8,28.0,6.0,0.0,77.0,0.06,0.24,3.8,4.6,41.0,45.0,10.4,25.5,27.1,27.6,28.4,0.49,0.48,0.501,0.45,105.0,62.0,43.0,335.6,105.0,234.7,179.9,106.2,73.7,360.1,167.7,402.2
Quezon City,2022-09-29 08:00:00,26.5,87.0,24.2,31.8,0.0,0.0,0.0,0.0,3.0,1010.4,1006.5,84.0,53.0,10.0,100.0,0.22,0.44,6.8,9.8,18.0,24.0,10.4,27.6,26.8,27.6,28.5,0.491,0.482,0.501,0.45,334.0,249.0,85.0,605.9,334.0,560.1,424.3,316.3,108.0,605.9,424.3,711.5
Quezon City,2022-09-29 09:00:00,28.3,79.0,24.3,34.4,0.0,0.0,0.0,0.0,3.0,1010.5,1006.6,86.0,61.0,1.0,100.0,0.38,0.81,1.6,1.8,333.0,360.0,16.6,28.5,26.9,27.6,28.5,0.489,0.482,0.501,0.451,533.0,397.0,136.0,639.3,533.0,846.4,611.7,455.7,156.1,639.3,611.7,971.5
Quezon City,2022-09-29 10:00:00,29.1,80.0,25.3,36.5,0.0,0.0,0.0,0.0,1.0,1010.3,1006.4,38.0,9.0,0.0,100.0,0.51,0.81,3.7,4.0,281.0,280.0,15.5,29.7,27.1,27.6,28.5,0.485,0.481,0.501,0.451,701.0,496.0,205.0,629.5,701.0,1074.0,759.8,537.6,222.2,629.5,759.8,1164.2
Quezon City,2022-09-29 11:00:00,29.7,78.0,25.5,37.4,0.1,0.1,0.0,0.0,51.0,1009.7,1005.8,40.0,11.0,0.0,100.0,0.58,0.91,6.1,7.2,298.0,297.0,19.1,30.6,27.2,27.6,28.4,0.481,0.48,0.501,0.451,801.0,575.0,226.0,638.6,801.0,1227.5,833.1,598.0,235.0,638.6,833.1,1276.6
Quezon City,2022-09-29 12:00:00,30.4,75.0,25.6,38.6,0.1,0.1,0.0,0.0,51.0,1008.7,1004.8,45.0,13.0,5.0,100.0,0.64,1.07,6.6,7.6,351.0,355.0,19.4,31.4,27.5,27.6,28.4,0.477,0.479,0.5,0.451,875.0,644.0,231.0,677.2,875.0,1296.3,878.2,646.4,231.8,677.2,878.2,1301.0
Quezon City,2022-09-29 13:00:00,28.0,79.0,24.0,32.8,6.6,6.6,0.0,0.0,63.0,1008.4,1004.5,81.0,47.0,14.0,100.0,0.34,0.8,9.2,11.7,45.0,47.0,19.8,30.7,27.7,27.6,28.4,0.501,0.494,0.5,0.451,458.0,123.0,335.0,131.4,458.0,1275.7,443.6,119.1,324.5,131.4,443.6,1235.7
Quezon City,2022-09-29 14:00:00,28.1,77.0,23.7,32.2,0.2,0.2,0.0,0.0,51.0,1007.9,1004.0,61.0,16.0,28.0,98.0,0.34,0.86,12.5,16.6,51.0,49.0,26.3,30.1,27.8,27.6,28.4,0.499,0.494,0.5,0.451,461.0,110.0,351.0,128.5,461.0,1167.1,428.6,102.3,326.4,128.5,428.6,1085.2
Quezon City,2022-09-29 15:00:00,28.2,77.0,23.7,33.1,0.2,0.2,0.0,0.0,51.0,1007.8,1003.9,90.0,33.0,73.0,55.0,0.36,0.89,7.0,8.5,55.0,54.0,24.1,30.1,28.0,27.6,28.4,0.497,0.494,0.5,0.451,496.0,247.0,249.0,344.3,496.0,978.0,436.0,217.1,218.9,344.3,436.0,859.7
Quezon City,2022-09-29 16:00:00,28.4,74.0,23.3,33.7,0.4,0.4,0.0,0.0,51.0,1007.8,1003.9,39.0,0.0,19.0,92.0,0.28,1.01,2.9,3.7,7.0,11.0,16.6,29.9,28.1,27.6,28.4,0.497,0.494,0.5,0.451,384.0,256.0,128.0,483.9,384.0,721.2,305.9,203.9,102.0,483.9,305.9,574.5
Quezon City,2022-09-29 17:00:00,27.8,78.0,23.7,33.2,0.0,0.0,0.0,0.0,2.0,1008.4,1004.5,58.0,22.0,31.0,65.0,0.12,0.82,3.6,5.1,90.0,94.0,9.7,29.4,28.2,27.6,28.4,0.495,0.493,0.5,0.451,162.0,94.0,68.0,309.4,162.0,414.3,97.5,56.6,40.9,309.4,97.5,249.2
Quezon City,2022-09-29 18:00:00,26.5,90.0,24.7,32.4,0.0,0.0,0.0,0.0,1.0,1008.9,1005.0,43.0,9.0,22.0,73.0,0.03,0.34,4.3,6.3,175.0,167.0,7.2,28.6,28.2,27.6,28.4,0.494,0.493,0.5,0.451,30.0,12.0,18.0,93.9,30.0,115.1,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2022-09-29 19:00:00,25.9,92.0,24.5,31.5,0.0,0.0,0.0,0.0,1.0,1009.7,1005.8,29.0,7.0,15.0,46.0,0.0,0.27,5.1,7.7,172.0,169.0,6.8,27.9,28.2,27.6,28.4,0.493,0.493,0.5,0.451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2022-09-29 20:00:00,25.6,96.0,24.8,31.7,0.0,0.0,0.0,0.0,2.0,1010.0,1006.1,53.0,17.0,16.0,94.0,0.0,0.14,3.7,5.8,11.0,356.0,6.1,28.0,27.8,27.6,28.4,0.494,0.477,0.498,0.451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2022-09-29 21:00:00,25.4,97.0,24.9,31.6,0.0,0.0,0.0,0.0,1.0,1010.7,1006.8,37.0,4.0,8.0,95.0,0.0,0.1,3.7,5.9,349.0,322.0,6.1,27.3,27.8,27.6,28.4,0.492,0.478,0.498,0.451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2022-09-29 22:00:00,25.2,98.0,24.8,31.5,0.0,0.0,0.0,0.0,1.0,1011.0,1007.1,39.0,4.0,9.0,100.0,0.0,0.08,2.7,6.9,337.0,313.0,5.8,26.8,27.7,27.6,28.4,0.49,0.478,0.498,0.451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2022-09-29 23:00:00,25.1,98.0,24.8,31.5,0.3,0.3,0.0,0.0,51.0,1011.1,1007.2,65.0,12.0,40.0,100.0,0.0,0.06,1.1,3.4,18.0,288.0,5.0,26.4,27.7,27.6,28.4,0.492,0.478,0.498,0.451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2022-09-30 00:00:00,25.0,98.0,24.6,30.9,0.1,0.1,0.0,0.0,51.0,1011.0,1007.1,37.0,9.0,17.0,63.0,0.0,0.07,4.0,11.3,260.0,261.0,9.7,26.2,27.6,27.6,28.4,0.491,0.478,0.498,0.451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2022-09-30 01:00:00,25.3,96.0,24.6,31.3,0.0,0.0,0.0,0.0,1.0,1010.7,1006.8,29.0,2.0,12.0,66.0,0.0,0.14,3.2,5.4,270.0,266.0,6.8,25.9,27.5,27.6,28.4,0.49,0.479,0.498,0.451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2022-09-30 02:00:00,24.5,98.0,24.1,30.0,0.0,0.0,0.0,0.0,1.0,1010.7,1006.8,42.0,10.0,7.0,97.0,0.0,0.07,4.4,4.9,145.0,197.0,5.4,25.7,27.4,27.6,28.4,0.489,0.479,0.498,0.451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2022-09-30 03:00:00,24.4,97.0,23.8,29.6,0.0,0.0,0.0,0.0,1.0,1010.3,1006.4,35.0,23.0,0.0,47.0,0.0,0.1,5.2,7.3,168.0,200.0,5.4,25.4,27.3,27.6,28.4,0.488,0.479,0.498,0.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2022-09-30 04:00:00,24.3,96.0,23.6,29.2,0.0,0.0,0.0,0.0,1.0,1009.9,1006.0,36.0,12.0,10.0,65.0,0.0,0.12,6.6,8.3,167.0,185.0,7.9,25.3,27.2,27.6,28.4,0.487,0.479,0.498,0.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2022-09-30 05:00:00,24.0,96.0,23.3,28.9,0.0,0.0,0.0,0.0,0.0,1010.0,1006.1,19.0,12.0,11.0,5.0,0.0,0.13,5.4,8.9,110.0,137.0,8.6,25.1,27.1,27.6,28.4,0.486,0.479,0.497,0.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quezon City,2022-09-30 06:00:00,23.8,96.0,23.2,28.8,0.0,0.0,0.0,0.0,1.0,1010.5,1006.6,48.0,16.0,10.0,91.0,0.01,0.1,4.0,6.0,85.0,123.0,7.2,25.0,27.0,27.6,28.4,0.485,0.479,0.497,0.452,2.0,0.0,2.0,0.0,2.0,22.1,5.8,0.0,5.8,0.0,1.6,64.0
Quezon City,2022-09-30 07:00:00,25.1,96.0,24.4,31.1,0.0,0.0,0.0,0.0,1.0,1010.8,1006.9,48.0,18.0,3.0,100.0,0.05,0.14,2.5,3.4,98.0,122.0,8.6,25.4,26.9,27.6,28.4,0.484,0.479,0.497,0.452,78.0,21.0,57.0,113.8,78.0,234.3,133.7,36.0,97.7,122.2,124.5,401.8
Quezon City,2022-09-30 08:00:00,26.8,87.0,24.5,32.3,0.0,0.0,0.0,0.0,1.0,1012.1,1008.2,48.0,6.0,21.0,100.0,0.18,0.45,6.4,7.6,27.0,25.0,9.0,27.2,26.8,27.6,28.4,0.481,0.477,0.497,0.452,269.0,120.0,149.0,292.4,269.0,559.7,341.7,152.4,189.3,292.4,341.7,711.0
Quezon City,2022-09-30 09:00:00,27.9,81.0,24.3,33.8,0.0,0.0,0.0,0.0,2.0,1012.1,1008.2,62.0,17.0,27.0,100.0,0.31,0.72,3.2,3.9,27.0,34.0,14.8,28.0,26.8,27.6,28.4,0.479,0.477,0.497,0.452,432.0,250.0,182.0,403.2,432.0,845.7,495.8,286.9,208.9,403.2,495.8,970.7
Quezon City,2022-09-30 10:00:00,,78.0,24.3,34.8,0.1,0.1,0.0,0.0,51.0,1012.0,1008.1,46.0,15.0,5.0,100.0,0.33,0.87,0.7,1.5,180.0,135.0,16.6,28.7,26.9,27.6,28.4,0.478,0.476,0.497,0.452,446.0,109.0,337.0,138.5,446.0,1073.1,483.4,118.1,365.3,138.5,483.4,1163.0
Quezon City,2022-09-30 11:00:00,29.1,77.0,24.7,35.2,0.3,0.3,0.0,0.0,51.0,1011.3,1007.4,100.0,100.0,14.0,100.0,0.44,0.91,5.1,6.3,172.0,167.0,22.3,29.6,27.1,27.6,28.4,0.477,0.476,0.497,0.452,596.0,188.0,408.0,209.1,596.0,1226.1,619.8,195.5,424.3,209.1,619.8,1275.0
Quezon City,2022-09-30 12:00:00,28.1,83.0,25.0,34.3,0.6,0.6,0.0,0.0,53.0,1010.9,1007.0,100.0,65.0,36.0,100.0,0.37,0.63,3.2,4.8,153.0,153.0,22.7,29.9,27.3,27.6,28.4,0.48,0.475,0.496,0.452,510.0,125.0,385.0,131.7,510.0,1294.4,511.8,125.4,386.3,131.7,511.8,1298.8
Quezon City,2022-09-30 13:00:00,27.4,83.0,24.4,32.2,1.0,1.0,0.0,0.0,55.0,1010.4,1006.5,75.0,31.0,29.0,99.0,0.28,0.6,10.5,14.6,128.0,128.0,21.6,29.6,27.4,27.6,28.4,0.488,0.475,0.496,0.452,381.0,101.0,280.0,108.2,381.0,1273.3,369.0,97.8,271.2,108.2,369.0,1233.0
